행정동_코드,행정동,연도,상권티어,FB카페_비중,FB식사_비중,주류유흥_비중,라이프스타일_비중,기타업종_비중,월요일_비중,화요일_비중,수요일_비중,목요일_비중,금요일_비중,토요일_비중,일요일_비중,주말_비중,시간대_00~06_비중,시간대_06~11_비중,시간대_11~14_비중,시간대_14~17_비중,시간대_17~21_비중,시간대_21~24_비중,야간_비중,여성_비중,연령대20_비중,연령대30_비중,연령대40_비중,2030소비_비중,금요효과,총_매출금액,FB카페_비중_변화,FB식사_비중_변화,주류유흥_비중_변화,라이프스타일_비중_변화,주말_비중_변화,야간_비중_변화,금요일_비중_변화,여성_비중_변화,연령대20_비중_변화,연령대30_비중_변화,2030소비_비중_변화,금요효과_변화,20대_이동비율,30대_이동비율,2030_이동비율,HE_비율,WE_비율,EE_비율,트렌드_유동인구,20대_이동비율_변화,30대_이동비율_변화,2030_이동비율_변화,HE_비율_변화,WE_비율_변화,EE_비율_변화,분위변화_next,타겟,타겟_레이블
11710561,방이1동,2024,⑦ 일반,0.030293133123740643,0.23792255329601045,0.03438592379392238,0.07465721043513959,0.6227411793511869,0.15953755284357776,0.14862354369872943,0.14610875058281472,0.14879845985934556,0.16068478946349438,0.14622516450790013,0.09002173904413802,0.23624690355203815,0.027750156412045885,0.10732083104848399,0.21075524970745366,0.23545018462647177,0.3185677603274114,0.10015581787813331,0.4187235782055447,0.4726418363468658,0.0399263754349495,0.15505862890182281,0.35918019052590533,0.19498500433677232,1.079882074151739,190472892171,-0.003959568587706207,-0.013006711478629113,-0.001332985049258023,0.008564336714339787,0.003331307299735492,-0.018403711330498396,-0.0008446530121596352,0.009651150295195754,-0.005636531669495529,0.011788930256061092,0.0061523985865655495,0.07467564473424892,4.181022530632065,7.907183597357532,12.088206127989597,56.80238499413433,8.660741627146132,34.53687337871954,2157962.54,-0.6688240427310346,-0.16824787062335567,-0.8370719133543894,0.5889700980604218,0.26500502673298776,-0.8539751247934078,,,
11710562,방이2동,2024,① 레전드,0.033623652424014994,0.42014416336493915,0.13129118301753373,0.08193739744991814,0.33300360374359395,0.1307873155228561,0.13815910149219374,0.1386599662848466,0.13985820919787853,0.16232172520226662,0.17227263576271656,0.11794104653724184,0.2902136822999584,0.10211673192950174,0.07181474502587828,0.1584901772187817,0.14157008794644524,0.3163003936061976,0.2097078642731954,0.526008257879393,0.38461729691232427,0.18421521695234713,0.2661531775699806,0.17576236355505592,0.45036839452232774,1.1606163566173333,491198256713,0.0008692007421660652,0.0011094339246915386,0.010841051957689876,-0.0019928966903222517,0.00115758849002362,-0.0033863589199168986,0.001908570811883975,0.001442471858121963,-0.005026127016691279,0.01702382438282718,0.011997697366135929,0.0020508895980260178,18.083966189524098,16.461063752474452,34.54502994199855,41.273509297193456,9.781451395078152,48.94503930772839,5021712.22,-0.8994252824884832,1.0739154485751872,0.17449016608670576,0.044359473722202836,-0.03421345975436907,-0.010146013967819556,,,
11710566,오륜동,2024,⑤ 성숙·정체,0.102336491214941,0.1995920759953405,0.0,0.6000246144303637,0.09804681835935479,0.09805533500923945,0.10738137099949562,0.13327727837281145,0.12974094611783898,0.12922020406185386,0.21208836166421705,0.1902365037745436,0.40232486543876067,0.0007806521923156457,0.12466478455616056,0.28916995712920573,0.3081542982721405,0.22689473146882833,0.050335576381349154,0.2772303078501775,0.44384627384646375,0.10628343294367427,0.19011394882658572,0.17654713173138892,0.29639738177026,0.9959862936754588,22801453932,0.005752556528122663,-0.025020690196118273,0.0,0.026308823546275728,-0.02838198176430723,-0.017742079154386803,-0.0016490039971170378,-0.02520718608517203,-0.011052757309191072,0.0047183587635145074,-0.006334398545676578,-0.062824712954897,12.467481702253181,13.938664654152063,26.406146356405245,52.942433427229844,6.666881768338547,40.39068480443162,3013768.61,-0.6979566342173662,0.8380706119094921,0.14011397769212408,0.5976569247702912,0.010997649520504638,-0.6086545742907745,,,
11710570,오금동,2024,⑦ 일반,0.04085608274220568,0.18850635990533418,0.01802093386194729,0.051350306676655806,0.7012663168138571,0.16862757870764605,0.15497018685407313,0.16603109045708542,0.14938844650395747,0.188639980109608,0.11216683950449638,0.06017587786313354,0.1723427173676299,0.08644463807501575,0.15236772480966,0.2431481737626247,0.2183211475697071,0.24586454923279938,0.053853766550193055,0.2997183157829924,0.4596300040174021,0.04376364746907218,0.1077452615192343,0.257172189172902,0.1515089089883065,1.2627481209171736,296193515158,0.0023084109193511684,0.008041561805481212,0.0015572466038417908,-0.003466958881120606,0.011773123110092515,0.016297345207156644,-0.004788889206426089,-0.0026298958401165806,-0.0071272622058431365,0.00997589372024038,0.0028486315143972374,0.09062431659971959,2.773391082858904,7.1459261370062315,9.919317219865135,51.443734257803584,8.88832788876595,39.66793785343048,2189898.51,-0.43069160834096687,-0.39218273265299963,-0.8228743409939661,-0.1493485169300257,-0.17681461413256727,0.3261631310626143,,,
11710580,송파1동,2024,③ 급성장 신흥,0.04618652178457571,0.2686553350018623,0.04217397683049502,0.06155083035145545,0.5814333360316115,0.14568104912303564,0.1505225177842897,0.1443455356316188,0.15508052977690667,0.171779611876561,0.152734620049389,0.07985613575819915,0.23259075580758817,0.022488736255935587,0.10047495964937919,0.2465624358840287,0.23493300155573615,0.3018004815330841,0.09374038512183629,0.3955408666549204,0.4538011807071579,0.12641475742049713,0.21235389174020028,0.20510221448395696,0.33876864916069743,1.1076800686951291,273078775575,0.00619033178527454,0.0008051804864611656,-0.005679070912744014,0.0029025696824841116,0.0017280171561975533,0.008057780485680455,0.005885029457848717,0.01575488513380574,-0.0045607329399190155,6.120714484295076e-05,-0.004499525795076065,0.005134980827308677,20.53596756209378,18.766568271470803,39.30253583356458,41.45806451059352,7.876533118592226,50.66540237081425,2820500.17,-1.6686997716767955,0.717368477395766,-0.9513312942810259,-0.08685388529030291,0.07721890171264523,0.00963498357765502,,,
11710590,송파2동,2024,⑦ 일반,0.06125160688300759,0.12555226363847594,0.007384407211619821,0.0878534844898692,0.7179582377770275,0.161446998358489,0.14742468674749054,0.1425664205256206,0.1515276067253608,0.17698836648397376,0.155976835480828,0.0640690856782373,0.2200459211590653,0.009674851042961969,0.12087375745604857,0.25121243504189256,0.26362478041794773,0.29880703533060293,0.05580714071054623,0.3546141760411492,0.4689440683137139,0.05103364322824038,0.12480040814002531,0.29262362312719575,0.1758340513682657,1.1680272018336555,103321767494,0.0020383972780080445,0.002103958991833854,0.004150830753123154,-0.0023899120439414,0.006454356149789731,0.002023798200715521,-0.0024469451977046364,-0.03544879375622628,-0.003973250109033322,-0.0047686721566139595,-0.008741922265647295,0.04565131455919369,3.480342324611632,8.204138836245871,11.684481160857503,52.00245523568847,7.487782080772318,40.509762683539215,688732.25,-0.7625975742313171,-0.05793859340305474,-0.820536167634371,0.032761361355227336,-0.43475250660286413,0.40199114524765633,,,
11710600,석촌동,2024,③ 급성장 신흥,0.04231385360008584,0.30618595802109233,0.030448796995527213,0.04423324908288482,0.5768181423004098,0.16065387798585876,0.1450990285054722,0.14614771383358935,0.14983957851055504,0.15392729966309807,0.15023760850206902,0.09409489299935754,0.24433250150142655,0.028266466683854272,0.11188158929381808,0.2493449687982608,0.2203976366247844,0.29610807220746904,0.09400126639181337,0.39010933859928243,0.43703868617736724,0.07312166601555939,0.18690485412797558,0.22512914909409393,0.260026520143535,1.0272806503673866,368402635797,-0.0020977435473841857,-0.0039870178141737656,-0.000474831634002984,-0.004768126669179834,-0.004885103756044951,-0.02110643174032406,-0.0006306616144685084,0.010448893192132436,-0.013409164934240395,-0.0022731685601151963,-0.01568233349435555,0.06364201058228025,8.198588068208016,13.497687812830925,21.696275881038943,48.52983716519263,8.157776451016236,43.31238638379112,2992750.8000000003,-0.6762548927316274,-0.0026056808590126934,-0.6788605735906401,0.4748493428367624,0.05203719778140403,-0.5268865406181789,,,
11710610,삼전동,2024,④ 잠재 후보,0.04058534777430607,0.17315358720536597,0.026736250615168388,0.05459020727801621,0.7049346071271434,0.1670160688101596,0.1526927381182339,0.1424388381089403,0.12655987229013516,0.17686483159647118,0.14525086201988618,0.08917678905617367,0.23442765107605984,0.02858116201270872,0.09612934549838881,0.24529538737141918,0.2740309672108422,0.26340410606540354,0.09255903184123755,0.35596313790664114,0.40165088859881803,0.057248855414548334,0.16502166936814192,0.31169556735977605,0.22227052478269024,1.3974795359386365,300232531350,0.003366569148994532,-0.010055568107094959,0.0005959979961512561,-0.010078748142047442,0.011341538404829515,-0.032830653042653424,0.016360838119378995,-0.014908735526384886,-0.013868537949401953,-0.014190878115323324,-0.028059416064725257,0.2593340777950106,5.4125229100971675,10.943530764772023,16.35605367486919,45.66267048534229,8.585394069124888,45.75193544553283,1106537.21,-1.03651987378261,-0.6671677143286061,-1.7036875881112152,1.9823953627201831,0.08243024147415667,-2.0648256041943256,,,
11710620,가락본동,2024,② 라이징스타,0.03635662097156818,0.3167066944735175,0.06945589285261837,0.10674110485780337,0.4707396868444926,0.15830251779914728,0.1517134048194749,0.14667856680513233,0.1494725593066127,0.16603486938174272,0.14480915963993043,0.08298892224795962,0.22779808188789005,0.05915796593113871,0.09534810314052354,0.23015414245131177,0.20714782585303823,0.29267242409563426,0.1155195385283535,0.40819196262398777,0.3453889211518438,0.06893952824836658,0.17379778007752184,0.2278204940215511,0.2427373083258884,1.1108050210149665,294900213427,0.0038285690470368644,0.003720407969630579,0.001899536430384624,-0.023747878807206843,-0.005923007765266969,-0.01238499646339003,0.001313898715551598,0.008273603292134335,-0.010230398066541482,-0.005092904095166606,-0.015323302161708074,0.024335460582370017,5.2173293984852736,11.642725438401692,16.860054836886967,47.46634956772974,10.428931697934523,42.10471873433574,3476105.42,-0.6528291723989108,-0.09979499175252116,-0.7526241641514311,1.388444017134951,-0.3562009148351244,-1.0322431022998302,,,
11710631,가락1동,2024,⑦ 일반,0.002141906081775672,0.031616344679176185,0.0019797319898749457,0.002462049261760891,0.9617999679874123,0.16064072281147726,0.15745522042438015,0.1562615295839795,0.1597503482673037,0.16865724834851237,0.15317687294411345,0.04405805762023355,0.197234930564347,0.29925480568395885,0.22181700563299972,0.151159913105955,0.15527571888947084,0.0761840846907271,0.09630847199688851,0.1724925566876156,0.3230035864993502,0.017373324182337845,0.12226033530352452,0.16596450960064207,0.13963365948586237,1.0557551215243997,1733567986754,0.0004982192621164794,0.0034033859442481815,9.704971446514578e-05,0.00042006270928324945,0.008529345681910244,0.01659444150649028,-0.0038129186530494463,-0.003728930364550631,-0.0012983275085896723,-0.015326313240092856,-0.01662464074868253,-0.007369646474765901,3.287728739548859,9.691165267455352,12.978894007004211,48.05558535530758,12.479454213232213,39.46496043146021,2633690.82,-0.13348896735560656,0.17505335987156379,0.04156439251595678,0.12864299950322788,-0.07707800844077006,-0.05156499106246315,,,
11710632,가락2동,2024,⑦ 일반,0.02626060005747184,0.19781078232796512,0.02533116683392616,0.040488809564486035,0.7101086412161508,0.16474682031820456,0.16102915820310834,0.1595696991009818,0.15329370338020798,0.1705900002195843,0.13054927643399386,0.06022134234391916,0.19077061877791301,0.016148389287643332,0.11758297343275921,0.28809746993123964,0.2535819687727696,0.2672359237140071,0.057353274861581094,0.3245891985755882,0.43727229642863324,0.04175392550202283,0.15577905453254998,0.2822110778550008,0.1975329800345728,1.1128310978075664,223978590098,-0.0036618499692202718,0.012537535431408703,3.160268379802725e-05,0.00011933896597475513,0.0031114925029831764,-0.003336558910824017,-0.007918835376153038,-0.003867064284640398,-0.0105781927479607,-0.000495997511215901,-0.01107419025917658,-0.07220435135630532,3.131105087898799,7.48710151817691,10.61820660607571,54.10456019320794,8.519048704573482,37.37639110221858,1354884.26,-0.6287909140914256,-0.19897355086533608,-0.8277644649567613,0.3142231406801912,0.023567268437609812,-0.337790409117801,,,
11710641,문정1동,2024,⑦ 일반,0.011398652586620605,0.21205497630244619,0.008878744578897183,0.25149278185600976,0.5161748446760263,0.15304548301198725,0.14891037410965663,0.14847595495182617,0.15611053859915036,0.15505882641160082,0.15356475792228153,0.08483406499349723,0.23839882291577874,0.01691183904681235,0.07175522917879312,0.23743572533277407,0.25365161258546104,0.34986611337156076,0.07037948048459863,0.4202455938561594,0.3575082904582607,0.07124445034844935,0.1769137894651634,0.22028087262056106,0.24815823981361276,0.9932630288961461,128275864440,-0.0016124167563031904,0.013414586984373922,-0.0004610035078265601,-0.008502827800053403,-0.004554906855968405,-0.007153654570846102,-0.006252238569251528,5.521902473371032e-05,0.0031033372269449744,-0.020482351482028066,-0.017379014255083064,-0.10302048994864865,6.172860141478133,12.077549208645355,18.250409350123487,47.21720300449148,9.020759937504454,43.76203705800406,1349120.15,-0.438513368977719,0.2406831994182035,-0.19783016955951638,1.2423326810054434,-0.0440237181158345,-1.1983089628895982,,,
11710642,문정2동,2024,⑦ 일반,0.04905868747018831,0.21925035629364895,0.008896568845362496,0.09808636965608805,0.6247080177347122,0.16611158920433347,0.15858066568669996,0.16824006878907252,0.157823095260679,0.17878812463384502,0.10515261568582371,0.06530384073954629,0.17045645642537,0.012464496745395416,0.11173979892946169,0.32907624476533814,0.2690874670040801,0.22393399384790422,0.05369799870782042,0.2776319925557246,0.33820319982509983,0.06595317450179383,0.1977881556496211,0.18420843835757628,0.26374133015141493,1.1328387923107055,571686098248,-0.0035363860751253737,-0.010475608932715597,-0.0014535189483118865,-0.003259435998845789,-0.021756573497706377,-0.013357257549844515,0.010349605845028226,0.012708074829801574,-0.01676784590156391,-0.00515481806254664,-0.021922663964110578,0.05516544592141126,4.7516331610397,13.937310406219957,18.688943567259656,53.65544793729974,8.973512381193133,37.37103968150713,5368273.42,-0.681244675810305,-0.30401075014577295,-0.9852554259560797,-1.4019410394997536,0.17609548440932876,1.2258455550904301,,,
11710646,장지동,2024,⑦ 일반,0.0369979532617343,0.20177452354431683,0.014184899808625044,0.03935286562271365,0.7076897577626101,0.15901813124994152,0.16972410130918322,0.1480298302743803,0.14671676744612663,0.16796345785059486,0.13163494885633287,0.0769127630134406,0.20854771186977347,0.011415420874466013,0.13352422605958317,0.24511072965247094,0.24225461743412066,0.30848139952677334,0.0592136064525859,0.3676950059793592,0.44239948073833524,0.0406165089939811,0.1483955323256071,0.27682777200062375,0.1890120413195882,1.1448143301839706,132610117546,0.0018476499795056917,-0.01048317318726566,-0.001076145908606184,0.0036021610399703807,-0.015406868529315193,-0.009572868386164335,8.01894170137929e-05,0.005685391209089841,-0.007857236454198079,-0.01143506496682073,-0.019292301421018815,0.02079122619380236,4.695050036102596,10.555184713552531,15.250234749655128,47.14144641146274,8.628919830061822,44.22963375847544,1334890.1400000001,-0.4960547572866352,-0.022729093942023937,-0.5187838512286582,-0.46089208309381036,-0.02055000644159577,0.48144208953541323,,,
11710647,위례동,2024,⑤ 성숙·정체,0.46244504715191703,0.1837937437603511,0.004291735914467427,0.08075917098965824,0.2687103021836062,0.12336157811884106,0.13419026956708285,0.13196967389505343,0.13152079542806053,0.1496143643222218,0.17462938701387393,0.1547139316548664,0.32934331866874034,0.004059530225894688,0.12710744950890257,0.28388661454622094,0.2408162975141836,0.2945392567263419,0.04959085147845632,0.3441301082047982,0.5223772522509004,0.06852308475362684,0.2539190033652882,0.3508724716263924,0.32244208811891506,1.1375719241605267,27720819587,0.04115137700427074,0.011612581375916003,-0.000794074148412911,-0.017248940320735887,-0.0009750293726477066,-0.014240359725252227,0.0003481671871492231,-0.02414698782107305,-0.013586101936822706,-0.01844261183876622,-0.03202871377558897,0.0006518627631590945,3.7814017036909537,10.694940205829926,14.47634190952088,45.485197187709815,7.392432531465673,47.12237028082452,1909487.16,-0.4887700908733392,-0.5545836169353038,-1.0433537078086434,0.3924027806210475,-0.2861295066426752,-0.10627327397835273,,,
11710650,잠실본동,2024,⑤ 성숙·정체,0.036717245114554105,0.28623392102090406,0.07740679198825155,0.05604048887986371,0.5436015529964265,0.14675323689513056,0.14550828053473053,0.13762300813808892,0.13684874268016206,0.16545588632398278,0.17010750968065957,0.09770333574724559,0.2678108454279051,0.05554761323327147,0.08721798415560052,0.2066604012875561,0.20865704523974438,0.3109411786222677,0.13097577746155983,0.44191695608382753,0.43918183519027093,0.1226397649541627,0.20713861648504736,0.2475605775515476,0.32977838143921007,1.209042064132663,633396216994,0.0017049402169964992,0.01779351965502307,-0.004431553141534095,0.00021839279286728353,-0.002026865841625758,-0.012869002238583227,0.001322327048594002,0.0018710744360734277,-0.009797175148290871,-0.008211031269685531,-0.018008206417976402,0.06339260002640956,13.158546489796672,13.543590743492977,26.702137233289648,45.74361207200655,9.14369029776607,45.11269763022737,3771852.16,-1.44683772917079,-0.36423690395255903,-1.8110746331233507,0.550337673354889,-0.3379970174108937,-0.2123406559440042,,,
