행정동,주말집중도,2030주말집중도,주말_총인구,평일_총인구,업종점수,2030비중,구역유형
대방동,1.000756834389892,1.0527619627243665,995869.4638384616,995116.3255813187,0.3782023819380505,0.2311214246137437,주거형
대조동,1.0327744588117844,1.0719292263420148,1335571.3651653845,1293187.8337715385,0.4065394455639866,0.2482039967369769,주거형
대치1동,1.0065554265631758,0.9484165168142025,682696.6327923076,678250.4120248351,0.150855062403349,0.0844430410897188,주거형
대치2동,0.8373483299654223,0.6174145270577347,1083095.9442461538,1293483.136570989,0.2780595348556115,0.132608040517295,혼합형
대치4동,0.9398935155298248,0.8083801513388228,988027.2385384615,1051211.889659121,0.4280884749448397,0.1811716045963915,혼합형
대학동,0.8369869490217104,0.7361380098010915,676444.2252384615,808189.692837033,0.5485298409861867,0.457730403041569,혼합형
대흥동,0.899531968811488,0.8929888847323837,470144.22960384615,522654.27567296696,0.2966642793514329,0.3302739810689919,혼합형
도곡1동,0.8957691942217281,0.8103429009585827,857349.0164923077,957109.2888913186,0.2981875513956587,0.2187172069728436,혼합형
도곡2동,0.9187375026608331,0.8317474870220332,642479.6232307693,699307.0614512088,0.4537174972450916,0.178672053114007,혼합형
도림동,1.09462117160347,1.1077899176495876,392841.5304346154,358883.54859714286,0.292687182531176,0.1936617327069053,주거형
도봉1동,1.097097352450512,1.0769972347842809,440409.17274230765,401431.2601872528,0.4104528187276294,0.1203849915056311,주거형
도봉2동,1.0318306583305668,1.009835896595647,451502.96234615386,437574.6724531868,0.4529614441096549,0.1785573103779769,주거형
도화동,1.0014793939225495,0.9818790291491857,415235.8988192308,414622.5087995605,0.5558394386738025,0.2336845309731354,주거형
독산1동,0.9763647415433592,1.0342908341129,950014.0049576922,973011.380415055,0.1163524353171574,0.1667938783407414,주거형
독산2동,1.1015373993200663,1.1453884836896853,334602.5172,303759.5613245055,0.3512379922644755,0.1880035706665996,상권형
독산3동,1.0406663231612896,1.092307115517023,420825.3492576923,404380.67408516485,0.3497269301640855,0.1779018332852238,주거형
독산4동,1.0921387742504463,1.1346554529112935,284191.3714846154,260215.4398186813,0.4999008413732346,0.261183560101751,주거형
돈암1동,1.0258252813714492,1.0685911480642305,277282.6904846154,270302.063635934,0.0766395967704178,0.103263913716905,주거형
돈암2동,1.0586419615961244,1.0732478412248139,339387.8918615385,320587.9836369231,0.2420416388297719,0.171224005410476,주거형
동선동,1.0094645963292128,1.0315170406560508,572771.4247461539,567401.2014180219,0.6113430535460073,0.4377965914128044,주거형
동화동,1.0051585808196288,0.9941463587241591,304886.70221923076,303321.9912131868,0.6720599330827107,0.2937121359425452,주거형
둔촌2동,0.9710803182662043,0.9876775747711148,604466.0825653847,622467.64886,0.5491577274615626,0.1879582083509283,주거형
등촌1동,0.985920112485514,0.997596537596586,516830.14247692307,524210.97402505495,0.445486086996605,0.2858778440240941,주거형
등촌2동,1.046549724974411,1.1046874991202025,363819.44285,347637.0345029671,0.4126254216281295,0.2443460415499445,주거형
등촌3동,0.9644261951208623,0.9674741628755414,908214.0033076922,941714.3664309891,0.3386838088180881,0.2199166702511965,주거형
마장동,0.9679717905075409,1.0095311262487188,459381.49251153844,474581.4878248352,0.5422119750811015,0.2193284385115098,주거형
마천1동,1.0966576351712172,1.098320086880944,298141.1772076923,271863.4947187912,0.1192326922052502,0.0846783943043626,주거형
마천2동,1.0764012861236072,1.096976889512407,345761.0545961539,321219.4736791209,0.3028931357824964,0.1218803794662596,주거형
망우3동,1.0407223784045703,1.098240023382592,256053.74871923076,246034.63328208792,0.4732777120208316,0.2100795994801353,주거형
망우본동,1.0436187260755192,1.0954299775485734,1002959.5704192307,961040.2203023077,0.4066280728587734,0.1847155080400676,주거형
망원1동,1.1177589148720097,1.1763893039752245,517046.6517038462,462574.39312219777,0.4243344188031239,0.3611780864627752,상권형
망원2동,1.090293995195394,1.113915687556415,413638.72561923077,379382.74212461535,0.3227829000001549,0.265187091106176,주거형
면목2동,1.0411119137229503,1.0920618847290762,462995.7245846153,444712.73307109886,0.3298994490086234,0.1720223518725039,주거형
면목3·8동,1.0173070645578375,1.0447102863668438,487637.57896538463,479341.583239011,0.4565027590292289,0.2548007697409942,주거형
면목4동,1.0411321777349016,1.094655674858741,379961.77495,364950.5635073626,0.3045016118526983,0.1956836508333387,주거형
면목5동,1.0846630281225333,1.1201120512633636,296993.2772807692,273811.561360989,0.3182649262565453,0.2174891495841796,주거형
면목7동,1.069929431641112,1.101356722779398,390301.31902692304,364791.6465184615,0.3195441708529414,0.191719714571504,주거형
면목본동,1.0638725389231756,1.0883742602654465,667475.4089884616,627401.6713168131,0.4119894716089795,0.208774633359825,주거형
명동,0.5124499052497337,0.5285938328303833,547588.836523077,1068570.4708174723,0.6769286470867382,0.3368868779935541,오피스형
명일1동,1.0758880870622927,1.1427131299620967,663256.8259423077,616473.8079341758,0.3514742814329705,0.1837185011584406,주거형
명일2동,0.9716228938951752,1.0296695245252674,361676.10622692306,372239.1768446154,0.2643945507967472,0.1477897140362681,주거형
목1동,0.9919112044764536,0.9772777562653726,942907.3812538462,950596.562473077,0.3930722911072182,0.2233410136166364,주거형
목2동,1.0766130788448165,1.0948687307379006,553881.6070807693,514466.7271505495,0.4387232903829962,0.3234461627354764,주거형
목3동,1.0539376953796429,1.1052365381215987,453371.3720961538,430169.0451757143,0.2831183881633758,0.2285862580911473,주거형
목4동,1.0340043576802933,1.076095489805519,440089.0854961538,425616.2773660439,0.2615052766696514,0.167162557219896,주거형
목5동,1.0276284895310666,1.0335656620778912,967212.3293653846,941208.169312967,0.1544997006153175,0.0846809046186253,주거형
무악동,0.9796880475167944,0.9594438362457054,142628.02420384617,145585.14270472527,0.2869526162942208,0.1562476061816472,주거형
묵1동,1.048359107373461,1.0993805916347086,600886.1968423077,573168.2899648352,0.2959161667877149,0.1738604138494731,주거형
묵2동,1.0692756976784648,1.1072502213552464,438557.27884230774,410144.24978934065,0.3579260159266509,0.2341302749940171,주거형
문래동,0.8920395216954573,0.8963038321136919,862085.4641153847,966420.7057517583,0.3014693786825994,0.2385437708111268,혼합형
문정1동,0.9436123572895496,0.9093569854493346,471046.03875,499194.4362651648,0.4838251553239737,0.2481582398136127,혼합형
문정2동,0.794810377002222,0.7089104107731847,824940.47655,1037908.5382118681,0.3752919822652878,0.2637413301514149,오피스형
미성동,1.0463678580461322,1.1183080897301165,479705.5498307692,458448.2848379121,0.3305308788482879,0.1765407270029388,주거형
미아동,1.0065603058981976,1.0367985761675809,510403.4697653846,507076.89025142853,0.4128834862771709,0.1929830149391249,주거형
반포1동,0.9226536431715874,0.8938493685218294,728106.9227653847,789144.3643603296,0.2443771194237582,0.3246343162343154,혼합형
반포2동,1.0234031625291107,1.1315031885951918,574160.6895384616,561030.7946670329,0.1130331972745247,0.089992944247627,주거형
반포3동,1.0486917501861086,1.0787479098311274,659740.0361769231,629107.6820808791,0.4354822427034211,0.1444661055832214,주거형
반포4동,0.9372028783310912,0.9689849138477883,1048001.0057961538,1118222.137412088,0.323595823116151,0.1511965171679097,혼합형
반포본동,0.8298052269412942,0.9110226672427401,103842.18918846153,125140.43755934066,0.6135497905224219,0.1034653507300476,혼합형
발산1동,0.9112402598356866,0.9197396809562755,737385.9825538462,809211.3738332967,0.105262657796851,0.1354576744774508,혼합형
방배1동,0.8976709148478921,0.8111722613503579,419419.7556461538,467231.0851435165,0.2748905514196922,0.2716403206978786,혼합형
방배2동,0.9369172990181331,0.9704590588326371,420530.7193076924,448845.07922780217,0.6787313244619518,0.3294309493801715,혼합형
방배3동,0.9621096154772196,0.9309965372635269,485911.34690769226,505047.8023407692,0.2343641961155438,0.1634702796068536,주거형
방배4동,0.9226914491712606,0.8822936283121534,583122.5846807692,631980.0462056043,0.3291512219364567,0.2081222693142835,혼합형
방배본동,0.9793425231867833,0.9600631973445228,413712.10579615383,422438.62183164834,0.35929762556644,0.2009405541543518,주거형
방이1동,0.9981226286914056,1.043244064989302,423535.08416538464,424331.71234747255,0.377258820648813,0.1949850043367723,주거형
방이2동,0.9945055296102194,1.0778391145389408,850703.5534269231,855403.5428645056,0.666996396256406,0.4503683945223277,주거형
방학1동,1.0408777816721593,1.0538204323981304,576865.1615115386,554210.274893956,0.4344227215934669,0.1969452595540539,주거형
방학2동,1.0747162619244914,1.1111346012655299,265244.7586269231,246804.4525091209,0.1247342122487084,0.1452257163296326,주거형
방학3동,1.056153177443363,1.105302161458523,502603.9361384615,475881.66837230773,0.4293289876515485,0.1539933734921495,주거형
방화1동,1.002014609696088,1.0120086249580809,816816.4039769231,815174.146237912,0.3425719732372398,0.2261617295709846,주거형
방화2동,1.0639201715053626,1.0715471070029818,681875.0074538463,640908.0546795605,0.4962381129179243,0.2156110936842667,주거형
방화3동,1.0402992332706766,1.075070046711677,342171.8136038462,328916.7219013187,0.4670817208105058,0.1907155675129624,주거형
보광동,1.003554242119196,1.0039027216750465,176262.3686769231,175638.10831461538,0.5003380931948154,0.2518674570393819,주거형
보라매동,0.989048221431503,1.012734581663414,375292.1649923077,379447.79320175824,0.4369655131391079,0.3081999816724843,주거형
보문동,1.003206124428046,1.041206037716503,359360.7930230769,358212.3197542857,0.4335230157369868,0.2574866772005191,주거형
부암동,0.9884283592699131,0.9415475811076681,297744.2036923077,301229.92819857143,0.5863807441938274,0.217662456918996,주거형
북가좌1동,1.0483150192597117,1.085946652587818,329908.2366192307,314703.33874659345,0.2274356724074613,0.1285861305213254,주거형
북가좌2동,1.0524975190040335,1.06755377242243,717795.6501692308,681992.7241714286,0.329630140339284,0.2702602291311601,주거형
북아현동,0.6952326018198416,0.6508777001760517,873543.2894576923,1256476.303284835,0.3350016109412589,0.2067468911088779,오피스형
불광1동,1.0785438653504547,1.1228990213322565,640672.1634769231,594015.8616253847,0.3911154015657855,0.2195261319593199,주거형
불광2동,1.0644955665548252,1.1265281894216794,547617.0174538462,514438.0443275824,0.3295694031796713,0.1762269435009522,주거형
사근동,0.8300943592287802,0.8224741837531733,459528.4115884615,553585.7538116483,0.6987895246157019,0.5808595658883278,혼합형
사당1동,1.014634994994031,1.0649426443319383,545384.5472846155,537517.9744197803,0.6100779262432325,0.4080630994993272,주거형
사당2동,1.0405921529905118,1.0747062651401766,792405.9317038462,761495.2019641758,0.4821090347700992,0.2707182943189382,주거형
사당3동,1.0738041866131882,1.0887031931758886,453306.4593807692,422150.02048978023,0.4035953002536231,0.2303435515046491,주거형
사당4동,1.0916496068765253,1.1298032266994742,350224.14174999995,320821.02127263736,0.165937762423794,0.1926891249556538,주거형
사당5동,1.056017627109934,1.0904769303666169,290518.14065769233,275107.28343879123,0.3565909389316073,0.2396308433770544,주거형
사직동,0.7184166036096653,0.6826723646378431,445158.2136923077,619637.9808813187,0.7830555942598041,0.3173744110138005,오피스형
삼각산동,1.0367788171170913,1.0738788533474781,457149.10752307693,440932.14480813185,0.3053602364995558,0.166689719896907,주거형
삼선동,0.98096321351845,0.9868056040809418,586174.7561653845,597550.1915743956,0.3535791386318266,0.24857688679855,주거형
삼성1동,0.7619936676830265,0.7034053745462223,797134.3233730769,1046116.7292858241,0.7049366292318825,0.3211635766470669,오피스형
삼성2동,0.7524761893485883,0.6326742640000409,771891.0853115385,1025801.3426042857,0.5018793086082479,0.2775029725037271,오피스형
삼성동,1.044804832881393,1.0598215735353835,463890.5583153846,443997.33205296705,0.2124717178442852,0.1454147395501046,주거형
삼양동,1.0467734214039337,1.08376799172444,539502.7596115385,515395.9286508791,0.2079388436254083,0.1681808528056682,주거형
삼전동,1.0306178008234073,1.065778184879936,678099.2504923078,657954.1416328572,0.2950653928728566,0.2222705247826902,주거형
삼청동,0.8865341911528192,0.9940739526946881,131949.07943461539,148836.98874945054,0.9068808508616796,0.4256310796485085,혼합형
상계10동,1.106115694042202,1.1627556746417065,308510.2488,278913.1828268132,0.2521585324989412,0.2596879661229121,상권형
상계1동,1.070249644132047,1.0910654357900327,858859.0235115385,802484.755048022,0.5083893514401728,0.1974492769751641,주거형
상계2동,1.085145201726231,1.1074736666067382,716215.7728115385,660018.375119011,0.5384142413661659,0.3450798335524264,주거형
상계3·4동,1.0820442244157138,1.0898376685445466,522521.66317692306,482902.31710175826,0.411162515158458,0.1453868761156247,주거형
상계5동,1.0700675912078677,1.111959158257387,392883.7532461538,367157.8846740659,0.3199593510983283,0.1688457752322782,주거형
상계6·7동,0.9989132751518464,1.0295467673269125,1070108.5128153847,1071272.6914683518,0.2622797461234424,0.2951245703043078,주거형
