행정동_코드,행정동,연도,상권티어,2030비중,2030소비_변화,20대_이동비율,20대_이동비율_변화,트렌드_유동인구,트렌드_유동인구_변화율,복합점수_분위,분위변화_현재,업종점수,금요효과,주말비중,야간비중,트렌드매출_비중,상권티어_코드,갭_2030소비,갭_20대이동,갭_평균,분위변화_next,타겟,타겟_레이블
11110670,창신1동,2022,⑦ 일반,0.18608738269836,-2.335933348227029,15.754768424329754,1.2535463403846414,1379484.51,23.336677155304475,0.0307328605200945,-0.9456264775413701,0.1695904193755361,1.027488414688723,0.2270025578433024,0.1904309695428555,0.2556925191169146,0,0.1252955082742317,0.843674722418294,0.4844851153462628,1.6548463356974001,1.0,유지
11110670,창신1동,2023,⑦ 일반,0.1761935546249172,-0.9893828073442801,15.441642134929905,-0.31312628939984855,1615560.3,17.113333878609495,0.0472813238770685,1.6548463356974001,0.1928679258749309,1.0661562284645032,0.2392139797831061,0.1794883132021487,0.2690427476403305,0,0.12293144208037825,0.8437139367864386,0.4833226894334084,5.437352245862889,2.0,상승
11110680,창신2동,2020,⑤ 성숙·정체,0.2734615019540922,,14.531137768164895,,247269.97,,0.7962085308056872,,0.462756194300455,1.003289224786624,0.2630486359077223,0.4551589554483019,0.3341279987845601,2,-0.2962085308056872,0.05924170616113744,-0.11848341232227488,-3.734328257873687,1.0,유지
11110680,창신2동,2021,⑤ 성숙·정체,0.2393995108502377,-3.406199110385449,15.979852021561653,1.4487142533967585,272849.21,10.344660938811145,0.7588652482269503,-3.734328257873687,0.3728861306900826,1.1652770079421326,0.2631910276091518,0.4407258022339652,0.339651163109465,2,-0.36406619385342787,0.11791200295788373,-0.12307709544777207,8.037825059101655,2.0,상승
11110680,창신2동,2022,⑤ 성숙·정체,0.2368117076626651,-0.2587803187572596,16.09910322553887,0.11925120397721578,332725.8,21.944938011731807,0.8392434988179669,8.037825059101655,0.4197967829657347,1.1939304201150722,0.2785327506222351,0.4644411774041876,0.3575724207619732,2,-0.40425531914893614,0.049382093599094734,-0.1774366127749207,4.255319148936176,1.0,유지
11110680,창신2동,2023,⑤ 성숙·정체,0.2196741282783623,-1.71375793843028,14.952717428717522,-1.1463857968213471,325972.12,-2.029803519895357,0.8817966903073287,4.255319148936176,0.4824253687527336,1.21079669725369,0.2912730006380996,0.4578636373684927,0.3694883584978852,2,-0.4468085106382979,0.0020895656168419263,-0.222359472510728,-1.1820330969267157,1.0,유지
11110690,창신3동,2020,① 레전드,0.4739900573642966,,4.622094092807099,,88604.86,,0.9739336492890996,,0.9023446416005124,1.0393421989009524,0.2267219837246813,0.4381481204727696,0.2856141701593871,6,-0.03791469194312802,-0.6729857819905214,-0.3554502369668247,0.7153821160072793,1.0,유지
11110690,창신3동,2021,① 레전드,0.4035806671320293,-7.040939023226733,4.747459999622248,0.12536590681514959,100065.93,12.935035391963812,0.9810874704491724,0.7153821160072793,0.7874631746274156,1.0863320889756811,0.2620810351394971,0.459581030983753,0.3283543290167291,6,-0.06382978723404253,-0.6493339159468029,-0.3565818515904227,-3.3096926713947816,1.0,유지
11110690,창신3동,2022,① 레전드,0.3291637628420816,-7.441690428994768,4.398699267358603,-0.3487607322636448,132239.32,32.152192059775,0.9479905437352246,-3.3096926713947816,0.6995408516820839,0.9988245028158128,0.3133221997384585,0.4835277734988227,0.3876785477897365,6,-0.14657210401891252,-0.6423033399437554,-0.394437721981334,-1.654846335697402,1.0,유지
11110690,창신3동,2023,① 레전드,0.2895045239093975,-3.965923893268408,3.630699087002551,-0.7680001803560526,146213.99,10.567711630701048,0.9314420803782506,-1.654846335697402,0.7290863040558903,0.8429562036433434,0.300640300151037,0.489218719067541,0.3759187320143556,6,-0.18676122931442085,-0.6826269145014734,-0.4346940719079471,0.0,1.0,유지
11110700,숭인1동,2020,⑦ 일반,0.3647785341180459,,3.6337234533623266,,380779.39,,0.7890995260663507,,0.491712589968829,1.0919857586131052,0.2415245696384845,0.3994088340995035,0.306059845190655,0,0.026066350710900466,-0.6303317535545023,-0.30213270142180093,-4.441867500252094,1.0,유지
11110700,숭인1동,2021,⑦ 일반,0.2795309555041854,-8.524757861386052,4.838173260937584,1.2044498075752572,441760.74,16.01487675055102,0.7446808510638298,-4.441867500252094,0.4098013334770202,1.1975971469178075,0.2527226575862513,0.3820458385339862,0.3180232784767804,0,-0.1229314420803782,-0.3987092870827871,-0.26082036458158264,-17.494089834515357,0.0,하락
11110700,숭인1동,2022,⑦ 일반,0.2825722827957159,0.30413272915305045,6.293813514840465,1.4556402539028808,493653.33,11.746763644048585,0.5697399527186762,-17.494089834515357,0.443789078287201,1.0425334978248453,0.2516458062497929,0.3802724820410174,0.3092792617611636,0,0.09456264775413703,-0.07447928921156716,0.010041679271284937,-9.929078014184405,0.0,하락
11110700,숭인1동,2023,⑦ 일반,0.2455435475703553,-3.70287352253606,6.1927131052551845,-0.1011004095852801,519248.33999999997,5.184814614741873,0.4704491725768321,-9.929078014184405,0.4077001643433727,1.0847507719370044,0.2199124485292841,0.3818995275595935,0.2851177207235592,0,0.11347517730496448,0.053247509887622835,0.08336134359629366,9.692671394799063,2.0,상승
11110710,숭인2동,2020,② 라이징스타,0.3350521960659884,,5.416692487855152,,1531849.19,,0.7369668246445498,,0.5791903495994156,0.9961725890404926,0.2466261780894423,0.344445247827279,0.2984046288464577,5,0.023696682464455,-0.33175355450236965,-0.15402843601895733,13.300953469351173,2.0,상승
11110710,숭인2동,2021,② 라이징스타,0.2907954073423985,-4.42567887235899,5.60126590494133,0.18457341708617747,1656301.3,8.124305630895702,0.8699763593380615,13.300953469351173,0.5666200835458807,1.1930514687264442,0.2673856273048468,0.3393331213311219,0.322396286385041,5,-0.20330969267139487,-0.4505450797172084,-0.3269273861943016,1.6548463356973908,1.0,유지
11110710,숭인2동,2022,② 라이징스타,0.3098453496042212,1.9049942261822717,6.525281923279519,0.9240160183381896,1984383.84,19.808143602857765,0.8865248226950354,1.6548463356973908,0.6204939308196147,1.1613121912215814,0.2931477390229781,0.3544049089728342,0.3502842093026811,5,-0.12529550827423164,-0.3651978084770259,-0.24524665837562876,-6.382978723404253,0.0,하락
11110710,숭인2동,2023,② 라이징스타,0.2773096861817785,-3.253566342244274,7.182448216137252,0.6571662928577329,2340585.34,17.950231846274246,0.8226950354609929,-6.382978723404253,0.569730494564051,1.1597357226691762,0.2693480195844929,0.3377906021688217,0.3244413808110165,5,-0.11820330969267134,-0.2113206278780545,-0.16476196878536292,3.309692671394804,1.0,유지
11140520,소공동,2020,⑦ 일반,0.3061070206311395,,13.328233867879888,,2823603.14,,0.566350710900474,,0.6559443105178959,0.9404743104620256,0.1377973364421668,0.3517416224224499,0.195408882974801,0,0.09004739336492884,0.26066350710900477,0.1753554502369668,-33.4672223902838,0.0,하락
11140520,소공동,2021,⑦ 일반,0.3006407712772874,-0.5466249353852093,14.550937851819507,1.2227039839396188,3378499.07,19.652051031505778,0.2316784869976359,-33.4672223902838,0.5751603932950389,0.973654421313497,0.1114798156650768,0.2922790332470647,0.164551369474006,0,0.4799054373522459,0.6237717499691887,0.5518385936607173,18.43971631205674,2.0,상승
11140520,소공동,2022,⑦ 일반,0.2656586086106989,-3.498216266658849,13.366786558206076,-1.1841512936134304,4945900.85,46.39343529551423,0.4160756501182033,18.43971631205674,0.6658322627759906,0.9467034159035632,0.1283498180490765,0.3410080481091089,0.188577794748283,0,0.16548463356973991,0.40856889964482984,0.2870267666072849,6.619385342789591,2.0,상승
11140520,소공동,2023,⑦ 일반,0.2528351532245643,-1.2823455386134608,12.779156975472478,-0.587629582733598,5623950.01,13.70931566491067,0.4822695035460992,6.619385342789591,0.6637024018476075,0.98267351821698,0.1255755417715299,0.3385365356145556,0.1859082139801924,0,0.13475177304964542,0.35185371920271585,0.24330274612618064,-5.200945626477532,0.0,하락
11140540,회현동,2020,⑦ 일반,0.1936351091491906,,11.556983395074646,,3603856.61,,0.0568720379146919,,0.441903340818933,0.9866429964294966,0.1432716679730571,0.147991592909268,0.1675606668520394,0,0.04976303317535546,0.7203791469194313,0.38507109004739337,15.825798572597,2.0,상승
11140540,회현동,2021,⑦ 일반,0.2122549606771064,1.8619851527915787,12.484964897803549,0.9279815027289029,4147502.57,15.085116274923038,0.2151300236406619,15.825798572597,0.4576233280775711,1.1716854223847888,0.1837828451268671,0.1667877155311715,0.21503977181456,0,0.01654846335697399,0.5739695024256888,0.2952589828913314,-3.073286052009458,1.0,유지
11140540,회현동,2022,⑦ 일반,0.1725961104319549,-3.965885024515148,12.004463410132526,-0.4805014876710221,5819855.05,40.32191546056112,0.1843971631205673,-3.073286052009458,0.5363460032213732,1.111368039608102,0.1658076751977434,0.1705968165757136,0.1970456290057401,0,-0.07092198581560283,0.5952236899600014,0.2621508520721993,2.8368794326241202,1.0,유지
11140540,회현동,2023,⑦ 일반,0.1598398599312882,-1.2756250500666728,9.905506435712294,-2.0989569744202328,6330136.92,8.767948095202138,0.2127659574468085,2.8368794326241202,0.5232146000017519,1.159289785737022,0.1631810870878585,0.1767247919091699,0.1965262876061387,0,-0.09692671394799054,0.5336795401835233,0.21837641311776634,-9.929078014184402,0.0,하락
11140550,명동,2020,② 라이징스타,0.4478740637332516,,20.122746859356322,,4181892.74,,0.6232227488151659,,0.5353160218692093,0.9996262954694132,0.1924924234834607,0.3841749308000206,0.2563642145353426,5,0.2867298578199051,0.3033175355450236,0.29502369668246436,11.672996986095697,2.0,상승
11140550,명동,2021,② 라이징스타,0.3982928885805293,-4.958117515272232,20.846471282314045,0.7237244229577229,4915309.34,17.537910357786934,0.7399527186761229,11.672996986095697,0.6232323615099906,1.0375731848967291,0.1839818182947357,0.3649103714171155,0.2469420246333124,5,0.16548463356973997,0.18658756568406665,0.1760360996269033,2.8368794326241176,1.0,유지
11140550,명동,2022,② 라이징스타,0.3863703459024262,-1.192254267810311,19.057010554552996,-1.7894607277610497,7905121.140000001,60.826523687316914,0.7683215130023641,2.8368794326241176,0.6796900789664656,1.0159606205135685,0.1868447118505399,0.389069687019523,0.2542094123850041,5,0.12529550827423164,0.14637043012559803,0.13583296919991483,2.6004728132387744,1.0,유지
