행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,금요효과,주말비중,야간비중,2030비중,복합점수,복합점수_분위
11620615,중앙동,20214,2021,4,2021Q4,⑦ 일반,일반,11994940343.899246,38636041159,0.3104598707340674,0.3883870668127321,1.23600003890003,0.23492413709383583,0.42849818359673003,0.3779024624420889,0.5042995399285857,0.6721698113207547
11620615,중앙동,20221,2022,1,2022Q1,⑦ 일반,일반,11470626943.863327,35706204817,0.3212502421540492,0.3554695370188718,0.9847009810396058,0.25819160796419177,0.4293092670185363,0.3657232722975561,0.46014433958771217,0.660377358490566
11620615,중앙동,20222,2022,2,2022Q2,⑦ 일반,일반,12459141137.482063,38046811940,0.32746872871057336,0.4103065190223662,1.1706440382862378,0.25481616586664263,0.4568513073949817,0.37146933415309963,0.5751121383712265,0.6792452830188679
11620615,중앙동,20223,2022,3,2022Q3,⑦ 일반,일반,12357199705.404356,39225616495,0.31502882069372956,0.3861553583977648,1.1067590786501913,0.24101190170472042,0.44093446503778144,0.35658749640768395,0.3101337688583011,0.625
11620615,중앙동,20224,2022,4,2022Q4,⑦ 일반,일반,13417104467.246536,39273878564,0.3416292191610835,0.4171496112690379,1.1120755326102694,0.2737363938344126,0.4273076302777764,0.36401061511414823,0.5684248375258497,0.6768867924528302
11620615,중앙동,20231,2023,1,2023Q1,⑦ 일반,일반,11992764487.105288,37662681263,0.31842566925491406,0.4044568466760996,1.1231952586101253,0.24762206574925977,0.4350047245864881,0.3643827720115658,0.5996556382011616,0.6886792452830188
11620615,중앙동,20232,2023,2,2023Q2,⑦ 일반,일반,12472388917.150045,38394572412,0.3248477098094176,0.423777780525944,1.074775747317465,0.25593024213309995,0.44163802524078494,0.36480216624635137,0.60306455507469,0.7004716981132075
11620615,중앙동,20233,2023,3,2023Q3,⑦ 일반,일반,12590991605.457293,38780926854,0.3246696927296005,0.39557919651468265,1.1665206372741739,0.25900079432897816,0.4274376935189276,0.35267191324462405,0.7898457813663509,0.7429245283018868
11620615,중앙동,20234,2023,4,2023Q4,⑦ 일반,일반,12746863933.0448,38605158147,0.33018551263298884,0.41322748714706875,1.063530481305281,0.2644277034983027,0.4210608300088827,0.34633194017983826,0.47203969592073464,0.6438679245283019
11620615,중앙동,20241,2024,1,2024Q1,⑦ 일반,일반,12008903536.145512,37853435531,0.3172473876594594,0.39455507854151817,0.9200964355880685,0.2552425730047007,0.43258545015259847,0.3463269065832576,0.320026831398192,0.625
11620615,중앙동,20242,2024,2,2024Q2,⑦ 일반,일반,12202816634.3782,38103474883,0.3202546925667016,0.41605253682710425,1.1064329840056097,0.24937600361061538,0.43836156298837053,0.33998712675887155,0.4979948098569309,0.660377358490566
11620615,중앙동,20243,2024,3,2024Q3,⑦ 일반,일반,11719230479.715244,37189785897,0.31511960063907235,0.40171917521593364,1.163743824087948,0.24467651097001958,0.4221328583197463,0.3298828504411919,0.5036374774718272,0.660377358490566
11620615,중앙동,20244,2024,4,2024Q4,⑦ 일반,일반,11628283785.15961,36665846964,0.31714210220144995,0.42315682289389484,1.1350064126866002,0.25056407446472756,0.42159178101564937,0.3312507297029038,0.7070533358979485,0.7193396226415094
11260600,중화1동,20201,2020,1,2020Q1,⑦ 일반,일반,3277113354.5915804,11612631020,0.28220248701155926,0.1889255902664511,1.0781991771955501,0.23123572680258983,0.3310070402116333,0.22908518348841847,-1.5366549178525828,0.1276595744680851
11260600,중화1동,20202,2020,2,2020Q2,⑦ 일반,일반,4006961285.66271,13879116005,0.288704358708378,0.23311122695670558,1.182485584256831,0.23487425120055402,0.3505848809280847,0.2889930314405496,-1.2148657619461998,0.18912529550827423
