행정동_코드,행정동,연도,상권티어,2030비중,2030소비_변화,20대_이동비율,20대_이동비율_변화,트렌드_유동인구,트렌드_유동인구_변화율,복합점수_분위,분위변화_현재,업종점수,금요효과,주말비중,야간비중,트렌드매출_비중,상권티어_코드,갭_2030소비,갭_20대이동,갭_평균,분위변화_next,타겟,타겟_레이블
11170660,이태원2동,2024,⑤ 성숙·정체,0.4595827494016651,-0.4111483255185122,20.237542375944344,-1.2616671446516747,1370379.49,-8.528033566922755,0.9929078014184396,0.0,0.8127902961690779,1.1886209863348076,0.31440059527682,0.495766782169844,0.398526227986366,2,-0.026004728132387744,-0.04977983933313168,-0.03789228373275971,,,
11170685,한남동,2024,⑤ 성숙·정체,0.4420416542316375,-0.3424538523562226,18.70329105210319,-0.6350690640379071,3891660.6599999997,0.3116277675702772,0.9645390070921984,0.47281323877066406,0.7279784263071057,1.1780290899314054,0.2865161751077349,0.4611474246029954,0.3652545512368106,2,-0.007092198581560183,-0.03325938623911795,-0.020175792410339066,,,
11170690,서빙고동,2024,③ 급성장 신흥,0.1858936524764067,-2.482967971577088,5.770968462327813,-0.45354109633965844,2181517.38,-6.50883998909948,0.6453900709219859,-10.401891252955075,0.4909501186080776,1.2094755330728686,0.2206754800475252,0.3173526982204465,0.2756745693679025,4,-0.3498817966903074,-0.11695405196463993,-0.23341792432747366,,,
11170700,보광동,2024,② 라이징스타,0.2518674570393819,-1.2036820045575602,12.441010225626657,-2.242554401152084,603013.41,-8.802996530779794,0.8297872340425532,26.477541371158388,0.5003380931948154,1.1316078189219223,0.2553648965050175,0.424990118733245,0.3247231665561175,5,-0.17966903073286045,0.023293334677826016,-0.07818784802751721,,,
11200520,왕십리2동,2024,② 라이징스타,0.2461268224677991,-0.2675475669020294,4.898699540979284,0.31926198540926887,451469.82,24.00326094070959,0.8368794326241135,22.93144208037825,0.4037438853127357,1.4362666965075344,0.2079319193232932,0.4161444962030711,0.2949436942654902,5,-0.20803782505910162,-0.3747941245672414,-0.2914159748131715,,,
11200535,왕십리도선동,2024,⑤ 성숙·정체,0.2806284590710026,1.8857874835980004,11.210198461703952,-0.789375054251229,2848714.33,9.65874882541451,0.8486997635933806,3.78250591016549,0.5581645372474093,1.1540228282662437,0.2034227130224148,0.4512732905732218,0.2812234303400816,2,-0.09456264775413714,-0.02879455032323841,-0.061678599038687776,,,
11200540,마장동,2024,⑤ 성숙·정체,0.2193284385115098,-0.4410251240855312,7.190341448558274,-0.5665221813284385,1380307.19,-8.549232730866763,0.7848699763593381,-5.200945626477537,0.5422119750811015,1.1152852821222248,0.2199966407652092,0.4067107323810014,0.2897031156936527,2,-0.3002364066193854,-0.1355808768332717,-0.21790864172632854,,,
11200550,사근동,2024,⑤ 성숙·정체,0.5808595658883278,-1.405457122675724,20.60991300319561,-1.7790368424036878,1814785.05,-11.013693643170031,0.9219858156028368,-0.47281323877068626,0.6987895246157019,1.0546511965626877,0.2161973963944655,0.4822040730017333,0.2959928739136789,2,0.07092198581560283,0.030620819468253124,0.050771402641927976,,,
11200560,행당1동,2024,③ 급성장 신흥,0.3097043820540486,-0.5254295364045702,12.36326626154913,-1.9093501398051078,4185970.35,13.572642842587657,0.6879432624113475,5.6737588652482245,0.4156856612510254,1.1441116576456491,0.2373706944204248,0.4199609181841027,0.3083804704197345,4,0.13238770685579193,0.16039796981614063,0.14639283833596628,,,
11200570,행당2동,2024,⑦ 일반,0.2026653605250128,-0.2954038777639806,4.062278971006754,-0.47905737155426475,677300.85,-5.191627455551973,0.2553191489361702,-19.14893617021276,0.3010598250256676,1.1000743489533946,0.2172957304276582,0.3647524144892063,0.2757966921443676,0,0.15130023640661938,0.11434909750932742,0.1328246669579734,,,
